1698364800000,30869533.00000000,30869533.00000000,30869533.00000000,30869533.00000000,0.00010000,1698364859999,3086.95330000,1,0.00010000,3086.95330000,0
1698364860000,30803428.00000000,30803428.00000000,30803428.00000000,30803428.00000000,0.00263000,1698364919999,81013.01564000,1,0.00000000,0.00000000,0
1698364920000,30803428.00000000,30803428.00000000,30803428.00000000,30803428.00000000,0.00000000,1698364979999,0.00000000,0,0.00000000,0.00000000,0
1698364980000,30803428.00000000,30803428.00000000,30803428.00000000,30803428.00000000,0.00000000,1698365039999,0.00000000,0,0.00000000,0.00000000,0
1698365040000,30803428.00000000,30803428.00000000,30803428.00000000,30803428.00000000,0.00000000,1698365099999,0.00000000,0,0.00000000,0.00000000,0
1698365100000,30869532.00000000,30869533.00000000,30869532.00000000,30869533.00000000,0.00309000,1698365159999,95386.85397000,2,0.00309000,95386.85397000,0
1698365160000,30869533.00000000,30869533.00000000,30869533.00000000,30869533.00000000,0.00000000,1698365219999,0.00000000,0,0.00000000,0.00000000,0
1698365220000,31003048.00000000,31003048.00000000,31003048.00000000,31003048.00000000,0.00008000,1698365279999,2480.24384000,1,0.00008000,2480.24384000,0
1698365280000,31003048.00000000,31003048.00000000,31003048.00000000,31003048.00000000,0.00000000,1698365339999,0.00000000,0,0.00000000,0.00000000,0
1698365340000,31003048.00000000,31003048.00000000,31003048.00000000,31003048.00000000,0.00000000,1698365399999,0.00000000,0,0.00000000,0.00000000,0
1698365400000,31003048.00000000,31003048.00000000,31003048.00000000,31003048.00000000,0.00000000,1698365459999,0.00000000,0,0.00000000,0.00000000,0
1698365460000,31003048.00000000,31003048.00000000,31003048.00000000,31003048.00000000,0.00000000,1698365519999,0.00000000,0,0.00000000,0.00000000,0
1698365520000,31003048.00000000,31003048.00000000,31003048.00000000,31003048.00000000,0.00000000,1698365579999,0.00000000,0,0.00000000,0.00000000,0
1698365580000,30966694.00000000,30966694.00000000,30966694.00000000,30966694.00000000,0.00009000,1698365639999,2787.00246000,1,0.00009000,2787.00246000,0
1698365640000,31082202.00000000,31082202.00000000,31082202.00000000,31082202.00000000,0.00010000,1698365699999,3108.22020000,1,0.00010000,3108.22020000,0
1698365700000,31082202.00000000,31082202.00000000,31082202.00000000,31082202.00000000,0.00000000,1698365759999,0.00000000,0,0.00000000,0.00000000,0
1698365760000,31082202.00000000,31082202.00000000,31082202.00000000,31082202.00000000,0.00000000,1698365819999,0.00000000,0,0.00000000,0.00000000,0
1698365820000,30978959.00000000,31029076.00000000,30978959.00000000,31026014.00000000,0.02617000,1698365879999,811718.60671000,9,0.02617000,811718.60671000,0
1698365880000,31026014.00000000,31026014.00000000,31026014.00000000,31026014.00000000,0.00000000,1698365939999,0.00000000,0,0.00000000,0.00000000,0
1698365940000,30938931.00000000,30938931.00000000,30938931.00000000,30938931.00000000,0.00012000,1698365999999,3712.67172000,1,0.00000000,0.00000000,0
1698366000000,31000603.00000000,31151360.00000000,31000602.00000000,31025518.00000000,0.00421000,1698366059999,130788.80384000,8,0.00165000,51383.65914000,0
1698366060000,31025518.00000000,31025518.00000000,31025518.00000000,31025518.00000000,0.00000000,1698366119999,0.00000000,0,0.00000000,0.00000000,0
1698366120000,31140533.00000000,31254615.00000000,31140533.00000000,31254615.00000000,0.03159000,1698366179999,985869.29294000,13,0.03159000,985869.29294000,0
1698366180000,31024669.00000000,31024669.00000000,31024668.00000000,31024668.00000000,0.00086000,1698366239999,26681.21477000,2,0.00000000,0.00000000,0
1698366240000,31165597.00000000,31167586.00000000,31165597.00000000,31167586.00000000,0.00066000,1698366299999,20569.47303000,2,0.00066000,20569.47303000,0
1698366300000,31167586.00000000,31167586.00000000,31167586.00000000,31167586.00000000,0.00000000,1698366359999,0.00000000,0,0.00000000,0.00000000,0
1698366360000,31167586.00000000,31167586.00000000,31167586.00000000,31167586.00000000,0.00000000,1698366419999,0.00000000,0,0.00000000,0.00000000,0
1698366420000,31167586.00000000,31167586.00000000,31167586.00000000,31167586.00000000,0.00000000,1698366479999,0.00000000,0,0.00000000,0.00000000,0
1698366480000,30834915.00000000,30834915.00000000,30834915.00000000,30834915.00000000,0.00016000,1698366539999,4933.58640000,1,0.00000000,0.00000000,0
1698366540000,30968450.00000000,30968450.00000000,30968449.00000000,30968449.00000000,0.00052000,1698366599999,16103.59377000,2,0.00000000,0.00000000,0
1698366600000,30968449.00000000,30968449.00000000,30968449.00000000,30968449.00000000,0.00000000,1698366659999,0.00000000,0,0.00000000,0.00000000,0
1698366660000,31032317.00000000,31032317.00000000,30993614.00000000,30993614.00000000,0.00167000,1698366719999,51815.84176000,3,0.00000000,0.00000000,0
1698366720000,30840221.00000000,31069258.00000000,30840221.00000000,31069258.00000000,0.00222000,1698366779999,68829.59466000,4,0.00162000,50325.46206000,0
1698366780000,30993215.00000000,30993215.00000000,30993215.00000000,30993215.00000000,0.00071000,1698366839999,22005.18265000,1,0.00000000,0.00000000,0
1698366840000,30998784.00000000,31005342.00000000,30998784.00000000,31005342.00000000,0.00855000,1698366899999,265065.20860000,5,0.00000000,0.00000000,0
1698366900000,31016525.00000000,31016525.00000000,31016525.00000000,31016525.00000000,0.00063000,1698366959999,19540.41075000,1,0.00000000,0.00000000,0
1698366960000,31016525.00000000,31016525.00000000,31016525.00000000,31016525.00000000,0.00000000,1698367019999,0.00000000,0,0.00000000,0.00000000,0
1698367020000,31016525.00000000,31016525.00000000,31016525.00000000,31016525.00000000,0.00000000,1698367079999,0.00000000,0,0.00000000,0.00000000,0
