1691884800000,19396961.00000000,19396961.00000000,19396961.00000000,19396961.00000000,0.00000000,1691884859999,0.00000000,0,0.00000000,0.00000000,0
1691884860000,19359314.00000000,19359315.00000000,19359314.00000000,19359315.00000000,0.03036000,1691884919999,587748.78414000,5,0.03036000,587748.78414000,0
1691884920000,19404222.00000000,19404222.00000000,19319167.00000000,19319167.00000000,0.00068000,1691884979999,13165.10171000,2,0.00033000,6403.39326000,0
1691884980000,19404222.00000000,19404223.00000000,19404222.00000000,19404223.00000000,0.00100000,1691885039999,19404.22284000,3,0.00100000,19404.22284000,0
1691885040000,19404223.00000000,19404223.00000000,19404223.00000000,19404223.00000000,0.00016000,1691885099999,3104.67568000,1,0.00016000,3104.67568000,0
1691885100000,19404223.00000000,19404223.00000000,19404223.00000000,19404223.00000000,0.00000000,1691885159999,0.00000000,0,0.00000000,0.00000000,0
1691885160000,19480792.00000000,19480792.00000000,19480792.00000000,19480792.00000000,0.00014000,1691885219999,2727.31088000,1,0.00014000,2727.31088000,0
1691885220000,19489291.00000000,19533597.00000000,19489291.00000000,19533597.00000000,0.00355000,1691885279999,69335.40815000,2,0.00355000,69335.40815000,0
1691885280000,19533597.00000000,19533597.00000000,19533597.00000000,19533597.00000000,0.00000000,1691885339999,0.00000000,0,0.00000000,0.00000000,0
1691885340000,19533597.00000000,19533597.00000000,19533597.00000000,19533597.00000000,0.00000000,1691885399999,0.00000000,0,0.00000000,0.00000000,0
1691885400000,19533597.00000000,19533597.00000000,19533597.00000000,19533597.00000000,0.00000000,1691885459999,0.00000000,0,0.00000000,0.00000000,0
1691885460000,19375326.00000000,19375326.00000000,19372437.00000000,19372437.00000000,0.01962000,1691885519999,380097.61434000,2,0.00000000,0.00000000,0
1691885520000,19372437.00000000,19372437.00000000,19372437.00000000,19372437.00000000,0.00000000,1691885579999,0.00000000,0,0.00000000,0.00000000,0
1691885580000,19372437.00000000,19372437.00000000,19372437.00000000,19372437.00000000,0.00000000,1691885639999,0.00000000,0,0.00000000,0.00000000,0
1691885640000,19337409.00000000,19337409.00000000,19330344.00000000,19330344.00000000,0.00335000,1691885699999,64757.50020000,2,0.00000000,0.00000000,0
1691885700000,19456271.00000000,19456271.00000000,19456271.00000000,19456271.00000000,0.00026000,1691885759999,5058.63046000,1,0.00026000,5058.63046000,0
1691885760000,19453756.00000000,19453756.00000000,19453756.00000000,19453756.00000000,0.00333000,1691885819999,64781.00748000,1,0.00333000,64781.00748000,0
1691885820000,19453754.00000000,19453754.00000000,19453748.00000000,19453748.00000000,0.01070000,1691885879999,208155.10712000,4,0.01070000,208155.10712000,0
1691885880000,19453742.00000000,19453742.00000000,19239093.00000000,19453733.00000000,0.00628000,1691885939999,122137.26189000,6,0.00613000,119251.39794000,0
1691885940000,19453733.00000000,19453733.00000000,19239103.00000000,19239103.00000000,0.00049000,1691885999999,9476.52537000,2,0.00023000,4474.35859000,0
1691886000000,19495074.00000000,19495074.00000000,19495074.00000000,19495074.00000000,0.00045000,1691886059999,8772.78330000,1,0.00045000,8772.78330000,0
1691886060000,19543830.00000000,19543831.00000000,19543830.00000000,19543831.00000000,0.00125000,1691886119999,24429.78849000,2,0.00125000,24429.78849000,0
1691886120000,19513257.00000000,19513257.00000000,19451579.00000000,19451579.00000000,0.00266000,1691886179999,51863.32258000,2,0.00198000,38636.24886000,0
1691886180000,19515119.00000000,19515119.00000000,19457044.00000000,19457044.00000000,0.00037000,1691886239999,7210.72128000,2,0.00020000,3903.02380000,0
1691886240000,19511343.00000000,19511343.00000000,19460382.00000000,19460382.00000000,0.00084000,1691886299999,16362.00918000,2,0.00030000,5853.40290000,0
1691886300000,19531487.00000000,19531487.00000000,19531487.00000000,19531487.00000000,0.00054000,1691886359999,10547.00298000,1,0.00054000,10547.00298000,0
1691886360000,19531487.00000000,19531487.00000000,19531487.00000000,19531487.00000000,0.00000000,1691886419999,0.00000000,0,0.00000000,0.00000000,0
1691886420000,19531487.00000000,19531487.00000000,19531487.00000000,19531487.00000000,0.00000000,1691886479999,0.00000000,0,0.00000000,0.00000000,0
1691886480000,19456795.00000000,19456795.00000000,19456795.00000000,19456795.00000000,0.00060000,1691886539999,11674.07700000,1,0.00000000,0.00000000,0
1691886540000,19526849.00000000,19526849.00000000,19526849.00000000,19526849.00000000,0.00041000,1691886599999,8006.00809000,1,0.00041000,8006.00809000,0
1691886600000,19526849.00000000,19526849.00000000,19526849.00000000,19526849.00000000,0.00000000,1691886659999,0.00000000,0,0.00000000,0.00000000,0
1691886660000,19526849.00000000,19526849.00000000,19526849.00000000,19526849.00000000,0.00000000,1691886719999,0.00000000,0,0.00000000,0.00000000,0
1691886720000,19526849.00000000,19526849.00000000,19526849.00000000,19526849.00000000,0.00000000,1691886779999,0.00000000,0,0.00000000,0.00000000,0
1691886780000,19521348.00000000,19521348.00000000,19489742.00000000,19489742.00000000,0.00110000,1691886839999,21457.36374000,2,0.00110000,21457.36374000,0
1691886840000,19489742.00000000,19489742.00000000,19489742.00000000,19489742.00000000,0.00000000,1691886899999,0.00000000,0,0.00000000,0.00000000,0
1691886900000,19489742.00000000,19489742.00000000,19489742.00000000,19489742.00000000,0.00000000,1691886959999,0.00000000,0,0.00000000,0.00000000,0
1691886960000,19489742.00000000,19489742.00000000,19489742.00000000,19489742.00000000,0.00000000,1691887019999,0.00000000,0,0.00000000,0.00000000,0
1691887020000,19489742.00000000,19489742.00000000,19489742.00000000,19489742.00000000,0.00000000,1691887079999,0.00000000,0,0.00000000,0.00000000,0
